datetime,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,rain,snow,weather
datetime,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,rain,snow,weather
20241225,1735095600,1735080298,1735114748,2.59,2.59,1026,56,-4.69,,0,10000.0,1.03,180,0.0,0.0,Clear
20241225,1735099200,1735080298,1735114748,3.33,3.33,1025,52,-4.95,,75,10000.0,0.51,190,0.0,0.0,Clouds
20241225,1735102800,1735080298,1735114748,4.94,2.37,1024,51,-3.85,,40,10000.0,3.09,250,0.0,0.0,Clouds
20241225,1735106400,1735080298,1735114748,5.31,1.9,1024,49,-4.01,,75,10000.0,4.63,250,0.0,0.0,Clouds
20241225,1735110000,1735080298,1735114748,5.18,2.01,1024,57,-2.33,,75,10000.0,4.12,220,0.0,0.0,Clouds
20241225,1735113600,1735080298,1735114748,4.17,1.44,1024,61,-2.36,,0,10000.0,3.09,210,0.0,0.0,Clear
20241225,1735117200,1735080298,1735114748,3.38,0.92,1024,70,-1.38,,75,10000.0,2.57,170,0.0,0.0,Clouds
20241225,1735120800,1735080298,1735114748,3.5,1.56,1023,71,-1.11,,75,10000.0,2.06,180,0.0,0.0,Clouds
20241225,1735124400,1735080298,1735114748,2.76,0.18,1023,73,-1.4,,75,10000.0,2.57,210,0.0,0.0,Clouds
20241225,1735128000,1735080298,1735114748,2.35,0.21,1023,76,-1.27,,75,10000.0,2.06,200,0.0,0.0,Clouds
20241225,1735131600,1735080298,1735114748,2.75,-0.27,1023,70,-1.92,,75,10000.0,3.09,200,0.0,0.0,Clouds
20241225,1735135200,1735080298,1735114748,2.33,-0.77,1023,81,-0.52,,75,8000.0,3.09,280,0.0,0.0,Clouds
20241225,1735138800,1735166720,1735201184,2.51,-0.11,1023,78,-0.82,,75,7000.0,2.57,270,0.0,0.0,Clouds
20241225,1735142400,1735166720,1735201184,2.61,-0.81,1023,72,-1.7,,75,7000.0,3.6,260,0.0,0.0,Clouds
20241225,1735146000,1735166720,1735201184,2.87,0.82,1023,75,-0.99,,75,5000.0,2.06,270,0.0,0.0,Mist
20241225,1735149600,1735166720,1735201184,2.77,0.19,1023,75,-1.07,,75,5000.0,2.57,290,0.0,0.0,Mist
20241225,1735153200,1735166720,1735201184,2.57,-0.48,1023,76,-1.08,,75,3500.0,3.09,330,0.0,0.0,Rain
20241225,1735156800,1735166720,1735201184,1.71,-1.91,1023,84,-0.62,,75,3500.0,3.6,280,0.0,0.0,Mist
20241225,1735160400,1735166720,1735201184,0.77,-2.18,1023,89,-0.73,,40,4200.0,2.57,290,0.0,0.0,Mist
20241225,1735164000,1735166720,1735201184,-0.18,-4.92,1024,69,-4.61,,20,6000.0,4.63,310,0.0,0.0,Clouds
20241225,1735167600,1735166720,1735201184,-0.74,-5.62,1025,59,-6.96,,2,8000.0,4.63,310,0.0,0.0,Clear
20241226,1735171200,1735166720,1735201184,-0.26,-5.02,1025,49,-8.64,,0,10000.0,4.63,310,0.0,0.0,Haze
20241226,1735174800,1735166720,1735201184,0.09,-4.88,1026,42,-10.06,,0,10000.0,5.14,310,0.0,0.0,Clear
20241226,1735178400,1735166720,1735201184,0.84,-3.94,1026,40,-10.0,,0,10000.0,5.14,320,0.0,0.0,Clear
20241226,1735182000,1735166720,1735201184,1.14,-3.57,1025,39,-10.04,,0,10000.0,5.14,320,0.0,0.0,Clear
20241226,1735185600,1735166720,1735201184,1.52,-2.14,1025,38,-10.03,,0,10000.0,3.6,320,0.0,0.0,Clear
20241226,1735189200,1735166720,1735201184,1.96,-2.26,1025,40,-9.09,,0,10000.0,4.63,270,0.0,0.0,Clear
20241226,1735192800,1735166720,1735201184,1.45,-3.45,1025,45,-8.17,,0,10000.0,5.66,250,0.0,0.0,Clear
20241226,1735196400,1735166720,1735201184,0.92,-3.55,1025,48,-7.87,,0,10000.0,4.63,260,0.0,0.0,Clear
20241226,1735200000,1735166720,1735201184,-0.42,-3.59,1025,51,-8.33,,0,10000.0,2.57,250,0.0,0.0,Clear
20241226,1735203600,1735166720,1735201184,-1.83,-6.97,1025,54,-9.01,,0,10000.0,4.63,310,0.0,0.0,Clear
20241226,1735207200,1735166720,1735201184,-2.57,-7.89,1026,57,-9.1,,0,10000.0,4.63,300,0.0,0.0,Clear
20241226,1735210800,1735166720,1735201184,-3.25,-9.94,1026,50,-11.22,,0,10000.0,6.69,330,0.0,0.0,Clear
20241226,1735214400,1735166720,1735201184,-3.71,-9.65,1027,52,-11.22,,0,10000.0,5.14,310,0.0,0.0,Clear
20241226,1735218000,1735166720,1735201184,-4.02,-10.36,1028,57,-10.48,,0,10000.0,5.66,310,0.0,0.0,Clear
20241226,1735221600,1735166720,1735201184,-4.42,-10.19,1028,46,-13.24,,0,10000.0,4.63,320,0.0,0.0,Clear
20241226,1735225200,1735253140,1735287622,-4.77,-9.8,1028,46,-13.57,,0,10000.0,3.6,330,0.0,0.0,Clear
20241226,1735228800,1735253140,1735287622,-4.99,-10.51,1028,46,-13.77,,0,10000.0,4.12,340,0.0,0.0,Clear
20241226,1735232400,1735253140,1735287622,-5.48,-10.67,1028,42,-15.22,,0,10000.0,3.6,320,0.0,0.0,Clear
20241226,1735236000,1735253140,1735287622,-5.91,-10.11,1029,46,-14.63,,0,10000.0,2.57,320,0.0,0.0,Clear
20241226,1735239600,1735253140,1735287622,-6.13,-6.13,1028,68,-10.53,,0,10000.0,1.03,290,0.0,0.0,Clear
20241226,1735243200,1735253140,1735287622,-6.43,-10.04,1028,42,-16.1,,0,10000.0,2.06,340,0.0,0.0,Clear
20241226,1735246800,1735253140,1735287622,-6.58,-11.5,1028,42,-16.24,,0,10000.0,3.09,330,0.0,0.0,Clear
20241226,1735250400,1735253140,1735287622,-7.01,-10.18,1029,60,-12.77,,2,,1.73,296,0.0,0.0,Clear
20241226,1735254000,1735253140,1735287622,-7.18,-10.02,1029,60,-12.93,,0,10000.0,1.54,20,0.0,0.0,Clear
20241227,1735257600,1735253140,1735287622,-5.25,-7.82,1030,49,-13.33,,0,10000.0,1.54,10,0.0,0.0,Clear
20241227,1735261200,1735253140,1735287622,-3.64,-7.41,1029,39,-14.32,,0,10000.0,2.57,340,0.0,0.0,Clear
20241227,1735264800,1735253140,1735287622,-1.25,-5.52,1029,36,-13.0,,0,10000.0,3.6,330,0.0,0.0,Clear
20241227,1735268400,1735253140,1735287622,-0.35,-4.42,1028,34,-12.81,,0,10000.0,3.6,330,0.0,0.0,Clear
20241227,1735272000,1735253140,1735287622,0.54,-2.93,1026,32,-12.73,,0,10000.0,3.09,310,0.0,0.0,Clear
20241227,1735275600,1735253140,1735287622,1.09,-2.27,1025,32,-12.29,,0,10000.0,3.09,320,0.0,0.0,Clear
20241227,1735279200,1735253140,1735287622,1.43,-2.25,1025,35,-11.02,,75,10000.0,3.6,270,0.0,0.0,Clouds
20241227,1735282800,1735253140,1735287622,1.43,-2.92,1025,39,-9.81,,40,10000.0,4.63,270,0.0,0.0,Clouds
20241227,1735286400,1735253140,1735287622,0.34,-4.27,1024,49,-8.11,,0,10000.0,4.63,260,0.0,0.0,Clear
20241227,1735290000,1735253140,1735287622,-0.1,-4.11,1024,53,-7.59,,75,10000.0,3.6,270,0.0,0.0,Clouds
20241227,1735293600,1735253140,1735287622,-1.3,-4.64,1024,56,-8.1,,0,10000.0,2.57,260,0.0,0.0,Clear
20241227,1735297200,1735253140,1735287622,-1.31,-3.31,1024,64,-6.57,,40,10000.0,1.54,320,0.0,0.0,Clouds
20241227,1735300800,1735253140,1735287622,-1.43,-4.79,1024,67,-6.16,,75,10000.0,2.57,290,0.0,0.0,Snow
20241227,1735304400,1735253140,1735287622,-2.66,-9.18,1025,64,-7.87,,75,10000.0,6.69,320,0.0,0.0,Snow
20241227,1735308000,1735253140,1735287622,-3.9,-8.74,1025,63,-9.24,,75,10000.0,3.6,330,0.0,0.0,Clouds
20241227,1735311600,1735339558,1735374061,-4.45,-9.85,1025,57,-10.89,,40,10000.0,4.12,320,0.0,0.0,Clouds
20241227,1735315200,1735339558,1735374061,-4.47,-8.89,1025,67,-9.09,,0,,3.02,310,0.0,0.0,Clear
20241227,1735318800,1735339558,1735374061,-5.04,-9.08,1024,53,-12.26,,0,10000.0,2.57,320,0.0,0.0,Clear
20241227,1735322400,1735339558,1735374061,-5.44,-10.13,1024,57,-11.84,,0,10000.0,3.09,350,0.0,0.0,Clear
20241227,1735326000,1735339558,1735374061,-5.7,-10.44,1024,50,-13.53,,0,10000.0,3.09,330,0.0,0.0,Clear
20241227,1735329600,1735339558,1735374061,-6.3,-12.53,1024,50,-14.09,,0,10000.0,4.63,320,0.0,0.0,Clear
20241227,1735333200,1735339558,1735374061,-6.61,-11.54,1024,53,-13.75,,0,10000.0,3.09,310,0.0,0.0,Clear
20241227,1735336800,1735339558,1735374061,-6.54,-10.86,1026,38,-17.27,,0,10000.0,2.57,350,0.0,0.0,Clear
20241227,1735340400,1735339558,1735374061,-6.8,-11.17,1026,46,-15.47,,0,10000.0,2.57,360,0.0,0.0,Clear
20241228,1735344000,1735339558,1735374061,-5.69,-10.43,1026,45,-14.67,,0,10000.0,3.09,330,0.0,0.0,Clear
20241228,1735347600,1735339558,1735374061,-4.31,-9.67,1026,35,-16.11,,0,10000.0,4.12,310,0.0,0.0,Clear
20241228,1735351200,1735339558,1735374061,-2.21,-7.09,1026,34,-14.51,,0,10000.0,4.12,330,0.0,0.0,Clear
20241228,1735354800,1735339558,1735374061,-1.43,-6.47,1026,34,-13.8,,0,10000.0,4.63,310,0.0,0.0,Clear
20241228,1735358400,1735339558,1735374061,-0.7,-5.87,1025,36,-12.5,,0,10000.0,5.14,340,0.0,0.0,Clear
20241228,1735362000,1735339558,1735374061,0.36,-4.25,1024,33,-12.53,,0,10000.0,4.63,300,0.0,0.0,Clear
20241228,1735365600,1735339558,1735374061,0.62,-3.93,1024,35,-11.67,,0,10000.0,4.63,280,0.0,0.0,Clear
20241228,1735369200,1735339558,1735374061,0.38,-1.38,1024,34,-12.19,,20,10000.0,1.54,320,0.0,0.0,Clouds
20241228,1735372800,1735339558,1735374061,-0.96,-5.55,1024,47,-9.77,,0,10000.0,4.12,310,0.0,0.0,Clear
20241228,1735376400,1735339558,1735374061,-1.96,-4.06,1024,52,-9.56,,0,10000.0,1.54,300,0.0,0.0,Clear
20241228,1735380000,1735339558,1735374061,-2.39,-2.39,1025,54,-9.54,,20,10000.0,0.51,260,0.0,0.0,Clouds
20241228,1735383600,1735339558,1735374061,-2.84,-5.85,1025,53,-10.18,,0,10000.0,2.06,310,0.0,0.0,Clear
20241228,1735387200,1735339558,1735374061,-3.47,-5.78,1025,46,-12.35,,0,10000.0,1.54,330,0.0,0.0,Clear
20241228,1735390800,1735339558,1735374061,-3.93,-3.93,1025,58,-10.2,,0,10000.0,0.51,240,0.0,0.0,Clear
20241228,1735394400,1735339558,1735374061,-4.06,-4.06,1025,71,-8.03,,0,10000.0,1.03,180,0.0,0.0,Clear
20241228,1735398000,1735425974,1735460502,-3.71,-3.71,1025,68,-8.19,,0,10000.0,1.03,190,0.0,0.0,Clear
20241228,1735401600,1735425974,1735460502,-3.12,-3.12,1025,69,-7.45,,75,10000.0,1.03,180,0.0,0.0,Clouds
20241228,1735405200,1735425974,1735460502,-3.27,-3.27,1025,72,-7.11,,75,10000.0,0.51,350,0.0,0.0,Clouds
20241228,1735408800,1735425974,1735460502,-3.25,-3.25,1026,65,-8.26,,75,10000.0,0.51,320,0.0,0.0,Clouds
20241228,1735412400,1735425974,1735460502,-3.7,-3.7,1026,70,-7.85,,75,10000.0,0.51,20,0.0,0.0,Clouds
20241228,1735416000,1735425974,1735460502,-4.45,-4.45,1026,68,-8.9,,75,10000.0,0.51,150,0.0,0.0,Clouds
20241228,1735419600,1735425974,1735460502,-4.78,-4.78,1026,81,-7.23,,20,10000.0,0.51,310,0.0,0.0,Clouds
20241228,1735423200,1735425974,1735460502,-4.86,-4.86,1027,74,-8.34,,20,10000.0,0.51,190,0.0,0.0,Clouds
20241228,1735426800,1735425974,1735460502,-5.64,-8.26,1027,88,-7.12,,0,10000.0,1.54,340,0.0,0.0,Clear
20241229,1735430400,1735425974,1735460502,-3.75,-3.75,1027,77,-6.8,,0,10000.0,1.03,310,0.0,0.0,Clear
20241229,1735434000,1735425974,1735460502,-1.69,-1.69,1028,55,-8.67,,0,10000.0,0.51,230,0.0,0.0,Clear
20241229,1735437600,1735425974,1735460502,0.9,0.9,1028,35,-11.45,,0,10000.0,1.03,160,0.0,0.0,Clear
20241229,1735441200,1735425974,1735460502,2.1,2.1,1027,37,-9.86,,0,10000.0,1.03,120,0.0,0.0,Clear
20241229,1735444800,1735425974,1735460502,2.94,2.94,1026,34,-10.14,,0,10000.0,1.03,160,0.0,0.0,Clear
20241229,1735448400,1735425974,1735460502,4.38,3.19,1026,34,-8.99,,0,10000.0,1.54,60,0.0,0.0,Clear
20241229,1735452000,1735425974,1735460502,4.36,4.36,1025,37,-8.05,,75,10000.0,1.03,160,0.0,0.0,Clouds
20241229,1735455600,1735425974,1735460502,4.67,3.52,1025,42,-6.34,,75,10000.0,1.54,210,0.0,0.0,Clouds
20241229,1735459200,1735425974,1735460502,3.13,1.76,1024,49,-5.81,,75,10000.0,1.54,200,0.0,0.0,Clouds
20241229,1735462800,1735425974,1735460502,2.55,0.45,1025,55,-4.94,,75,10000.0,2.06,220,0.0,0.0,Clouds
20241229,1735466400,1735425974,1735460502,1.41,-0.21,1025,55,-5.89,,40,10000.0,1.54,220,0.0,0.0,Clouds
20241229,1735470000,1735425974,1735460502,0.4,0.4,1025,64,-4.97,,40,10000.0,1.03,160,0.0,0.0,Clouds
20241229,1735473600,1735425974,1735460502,0.58,-2.41,1024,75,-2.95,,75,10000.0,2.57,150,0.0,0.0,Clouds
20241229,1735477200,1735425974,1735460502,0.74,-2.22,1023,71,-3.46,,75,10000.0,2.57,210,0.0,0.0,Clouds
20241229,1735480800,1735425974,1735460502,0.61,-2.37,1023,72,-3.41,,75,10000.0,2.57,160,0.0,0.0,Clouds
20241229,1735484400,1735512388,1735546944,0.7,-2.26,1022,75,-2.85,,75,10000.0,2.57,160,0.0,0.0,Clouds
20241229,1735488000,1735512388,1735546944,0.72,-1.69,1022,78,-2.36,,75,10000.0,2.06,200,0.0,0.0,Clouds
20241229,1735491600,1735512388,1735546944,0.98,-2.4,1022,72,-3.09,,75,10000.0,3.09,210,0.0,0.0,Clouds
20241229,1735495200,1735512388,1735546944,1.06,-2.7,1022,75,-2.54,,75,10000.0,3.6,210,0.0,0.0,Clouds
20241229,1735498800,1735512388,1735546944,1.35,-2.7,1022,76,-2.13,,75,10000.0,4.12,210,0.0,0.0,Clouds
20241229,1735502400,1735512388,1735546944,1.55,-2.1,1021,79,-1.49,,0,10000.0,3.6,210,0.0,0.0,Clear
20241229,1735506000,1735512388,1735546944,1.95,-1.62,1021,76,-1.61,,75,10000.0,3.6,200,0.0,0.0,Clouds
20241229,1735509600,1735512388,1735546944,1.82,-1.78,1021,82,-0.81,,75,10000.0,3.6,150,0.0,0.0,Mist
20241229,1735513200,1735512388,1735546944,2.04,-1.51,1020,81,-0.77,,75,10000.0,3.6,210,0.0,0.0,Clouds
20241230,1735516800,1735512388,1735546944,2.9,-0.46,1020,78,-0.49,,75,10000.0,3.6,210,0.0,0.0,Clouds
20241230,1735520400,1735512388,1735546944,3.81,1.01,1020,70,-1.02,,75,10000.0,3.09,200,0.0,0.0,Clouds
20241230,1735524000,1735512388,1735546944,7.02,4.28,1020,66,1.11,,40,10000.0,4.12,190,0.0,0.0,Haze
20241230,1735527600,1735512388,1735546944,7.99,5.74,1019,57,0.0,,40,10000.0,3.6,180,0.0,0.0,Clouds
20241230,1735531200,1735512388,1735546944,8.19,4.4,1018,55,-0.27,,20,10000.0,7.72,250,0.0,0.0,Clouds
20241230,1735534800,1735512388,1735546944,9.6,6.68,1018,47,-1.02,,20,10000.0,6.17,240,0.0,0.0,Clouds
20241230,1735538400,1735512388,1735546944,9.32,6.16,1017,54,0.5,,40,10000.0,6.69,230,0.0,0.0,Clouds
20241230,1735542000,1735512388,1735546944,8.89,5.61,1017,58,1.08,,75,9000.0,6.69,240,0.0,0.0,Clouds
20241230,1735545600,1735512388,1735546944,7.44,5.07,1017,57,-0.45,,75,9000.0,3.6,260,0.0,0.0,Clouds
20241230,1735549200,1735512388,1735546944,6.45,3.58,1017,63,-0.06,,75,9000.0,4.12,250,0.0,0.0,Clouds
20241230,1735552800,1735512388,1735546944,5.01,2.85,1017,70,0.0,,100,9000.0,2.57,240,0.0,0.0,Clouds
20241230,1735556400,1735512388,1735546944,5.1,2.56,1017,65,-0.82,,99,9000.0,3.09,250,0.0,0.0,Clouds
20241230,1735560000,1735512388,1735546944,4.41,1.38,1017,70,-0.51,,40,8000.0,3.6,260,0.0,0.0,Clouds
20241230,1735563600,1735512388,1735546944,3.99,2.74,1017,65,-1.75,,40,10000.0,1.54,270,0.0,0.0,Clouds
20241230,1735567200,1735512388,1735546944,3.73,1.33,1017,76,-0.09,,40,6000.0,2.57,270,0.0,0.0,Haze
20241230,1735570800,1735598800,1735633388,4.01,0.29,1017,82,1.22,,75,4000.0,4.63,300,0.0,0.0,Mist
20241230,1735574400,1735598800,1735633388,3.25,-1.4,1017,52,-5.01,,20,7000.0,6.17,320,0.0,0.0,Clouds
20241230,1735578000,1735598800,1735633388,1.49,-3.13,1018,55,-5.82,,0,10000.0,5.14,300,0.0,0.0,Clear
20241230,1735581600,1735598800,1735633388,0.67,-3.54,1018,54,-6.72,,0,10000.0,4.12,310,0.0,0.0,Haze
20241230,1735585200,1735598800,1735633388,0.13,-4.53,1019,48,-8.52,,0,10000.0,4.63,320,0.0,0.0,Haze
20241230,1735588800,1735598800,1735633388,-0.71,-2.63,1019,47,-9.53,,0,10000.0,1.54,290,0.0,0.0,Clear
20241230,1735592400,1735598800,1735633388,-0.97,-6.5,1020,47,-9.77,,0,10000.0,5.66,310,0.0,0.0,Clear
20241230,1735596000,1735598800,1735633388,-1.48,-6.54,1021,45,-10.74,,0,10000.0,4.63,300,0.0,0.0,Clear
20241230,1735599600,1735598800,1735633388,-1.85,-5.81,1022,47,-10.6,,0,10000.0,3.09,320,0.0,0.0,Clear
20241231,1735603200,1735598800,1735633388,-0.7,-4.85,1022,42,-10.79,,0,10000.0,3.6,300,0.0,0.0,Clear
20241231,1735606800,1735598800,1735633388,0.34,-4.27,1023,36,-11.59,,0,10000.0,4.63,310,0.0,0.0,Clear
20241231,1735610400,1735598800,1735633388,1.58,-3.02,1023,31,-12.25,,0,10000.0,5.14,300,0.0,0.0,Clear
20241231,1735614000,1735598800,1735633388,2.17,-1.69,1022,30,-12.15,,0,10000.0,4.12,290,0.0,0.0,Clear
20241231,1735617600,1735598800,1735633388,2.65,-0.76,1022,27,-12.94,,0,10000.0,3.6,310,0.0,0.0,Clear
20241231,1735621200,1735598800,1735633388,3.38,-0.49,1021,25,-13.21,,0,10000.0,4.63,320,0.0,0.0,Clear
20241231,1735624800,1735598800,1735633388,3.59,0.05,1021,29,-11.41,,0,10000.0,4.12,250,0.0,0.0,Clear
20241231,1735628400,1735598800,1735633388,3.51,-0.33,1022,31,-10.72,,0,10000.0,4.63,250,0.0,0.0,Clear
20241231,1735632000,1735598800,1735633388,1.46,-2.21,1022,36,-10.68,,0,10000.0,3.6,270,0.0,0.0,Clear
20241231,1735635600,1735598800,1735633388,0.16,-3.39,1022,42,-10.01,,0,9000.0,3.09,250,0.0,0.0,Clear
20241231,1735639200,1735598800,1735633388,-1.06,-3.77,1023,50,-9.16,,0,10000.0,2.06,280,0.0,0.0,Clear
20241231,1735642800,1735598800,1735633388,-2.27,-4.41,1023,51,-10.08,,0,10000.0,1.54,270,0.0,0.0,Clear
20241231,1735646400,1735598800,1735633388,-3.0,-3.0,1023,66,-7.84,,0,10000.0,1.03,80,0.0,0.0,Clear
20241231,1735650000,1735598800,1735633388,-3.11,-5.37,1023,58,-9.42,,0,10000.0,1.54,200,0.0,0.0,Clear
20241231,1735653600,1735598800,1735633388,-3.47,-5.78,1023,63,-8.83,,0,10000.0,1.54,200,0.0,0.0,Clear
20241231,1735657200,1735685210,1735719833,-3.9,-3.9,1024,77,-6.95,,0,10000.0,1.03,200,0.0,0.0,Clear
20241231,1735660800,1735685210,1735719833,-5.28,-7.85,1023,80,-7.86,,0,10000.0,1.54,190,0.0,0.0,Clear
20241231,1735664400,1735685210,1735719833,-4.55,-7.02,1023,86,-6.31,,0,10000.0,1.54,170,0.0,0.0,Clear
20241231,1735668000,1735685210,1735719833,-3.58,-6.71,1023,74,-7.09,,0,10000.0,2.06,150,0.0,0.0,Clear
20241231,1735671600,1735685210,1735719833,-3.51,-7.81,1023,74,-7.02,,0,10000.0,3.09,140,0.0,0.0,Clear
20241231,1735675200,1735685210,1735719833,-3.45,-7.19,1022,74,-6.97,,0,10000.0,2.57,220,0.0,0.0,Clear
20241231,1735678800,1735685210,1735719833,-3.1,-7.31,1022,75,-6.47,,0,10000.0,3.09,140,0.0,0.0,Clear
20241231,1735682400,1735685210,1735719833,-2.61,-5.58,1023,75,-5.99,,0,10000.0,2.06,150,0.0,0.0,Clear
20241231,1735686000,1735685210,1735719833,-2.22,-4.35,1023,69,-6.58,,75,10000.0,1.54,230,0.0,0.0,Clouds
